"qualifying","position","displayName","nflId_def","targets","completions","interceptions","completion_perc","interception_perc","e_comp_perc","e_int_perc","completions_saved","completions_saved_per_target","interceptions_created","interceptions_created_per_target","expected_epa","actual_epa","epa_pass_arrived_avg","epa_result_avg","eps_saved_ball_skills","eps_saved_ball_skills_per_target","eps_int_returns","ball_skills_penalties","avg_ball_skills_penalties_eps","PB","eps_saved_ball_skills_per_target_w_penalties","eps_saved_ball_skills_w_penalties","hands_on_ball_plays","hands_on_ball_rate"
1,"ILB","Mark Barron",2532789,10,7,0,0.7,0,0.882971461,0.004852669595,1.82971461,0.182971461,-0.04852669595,0.182971461,4.22336560356064,0.814847445906594,0.422336560356064,0.0814847445906594,3.40851815765405,0.340851815765405,0,0,0,0,0.340851815765405,3.54433890557823,0,0
1,"ILB","Reggie Ragland",2555169,6,5,1,0.833333333333333,0.166666666666667,0.858246315,0.01108478735,0.14947789,0.0249129816666667,0.9334912759,0.0249129816666667,5.13638373351955,1.78299715525175,0.856063955586592,0.297166192541958,3.3533865782678,0.558897763044634,3.49988361554253,0,0,0,0.558897763044634,3.43487902702231,1,0.166666666666667
1,"OLB","Matt Milano",2557969,12,9,1,0.75,0.0833333333333333,0.834213803333333,0.00992944197166667,1.01056564,0.0842138033333333,0.88084669634,0.0842138033333333,4.34948659270745,0.256467500569961,0.362457216058954,0.0213722917141634,4.09301909213749,0.34108492434479,-0.11614718934969,1,-1.01470993556546,0,0.236793012044002,3.25487612887346,1,0.0769230769230769
1,"CB","William Jackson",2556367,7,5,0,0.714285714285714,0,0.844023461428571,0.0221341146865714,0.90816423,0.129737747142857,-0.154938802806,0.129737747142857,3.69904806345123,0.540666845279247,0.528435437635889,0.0772381207541782,3.15838121817198,0.451197316881711,0,0,0,0,0.451197316881711,3.2534557417189,0,0
1,"FS","Kevin Byard",2555158,8,6,0,0.75,0,0.8147904775,0.02348518311625,0.51832382,0.0647904775,-0.18788146493,0.0647904775,5.51342549934544,2.44025453888868,0.689178187418179,0.305031817361085,3.07317096045676,0.384146370057095,0,0,0,1,0.384146370057095,3.1818275587961,1,0.125
1,"CB","Stephon Gilmore",2533062,14,9,0,0.642857142857143,0,0.696855753571429,0.0298923674428571,0.75598055,0.0539986107142857,-0.4184931442,0.0539986107142857,3.6097135433747,0.628417586189082,0.257836681669621,0.0448869704420773,2.98129595718561,0.212949711227544,0,0,0,4,0.212949711227544,3.17144500427946,4,0.285714285714286
1,"FS","Adrian Amos",2552385,20,15,0,0.75,0,0.7797454575,0.022369906392,0.594909149999999,0.0297454575,-0.44739812784,0.0297454575,4.26002841728886,1.393356657286,0.213001420864443,0.0696678328642998,2.86667176000287,0.143333588000143,0,0,0,3,0.143333588000143,3.13831325585123,3,0.15
1,"S","Jessie Bates",2560970,13,9,1,0.692307692307692,0.0769230769230769,0.701193895384615,0.0933237158646154,0.11552064,0.00888620307692306,-0.21320830624,0.00888620307692306,8.95139827401982,6.03810133031524,0.688569098001524,0.464469333101172,2.91329694370458,0.224099764900352,-0.0652363041016062,0,0,2,0.224099764900352,3.08986391600601,3,0.230769230769231
1,"CB","Justin Coleman",2553637,14,10,0,0.714285714285714,0,0.855566897857143,0.0139795851939286,1.97793657,0.141281183571429,-0.195714192715,0.141281183571429,2.20415886051489,-0.691932158757164,0.157439918608206,-0.0494237256255117,2.89609101927205,0.206863644233718,0,0,0,3,0.206863644233718,3.0862400663659,3,0.214285714285714
1,"ILB","Josh Harvey-Clemons",2557880,8,7,0,0.875,0,0.87257263625,0.003022147615,-0.0194189099999997,-0.00242736374999997,-0.02417718092,-0.00242736374999997,3.3128223726428,0.337310451606596,0.41410279658035,0.0421638064508244,2.9755119210362,0.371938990129525,0,0,0,0,0.371938990129525,3.08416851937555,0,0
1,"OLB","Reuben Foster",2557837,9,8,0,0.888888888888889,0,0.889985196666667,0.00196959040333333,0.00986677000000036,0.00109630777777782,-0.01772631363,0.00109630777777782,2.26180567871486,-0.691583150135165,0.251311742079429,-0.0768425722372405,2.95338882885003,0.32815431431667,0,0,0,0,0.32815431431667,3.07562750198179,0,0
1,"OLB","Neville Hewitt",2553657,4,2,0,0.5,0,0.9100652,0.0020863271,1.6402608,0.4100652,-0.0083453084,0.4100652,3.9591662082326,1.0260678446004,0.989791552058151,0.2565169611501,2.9330983636322,0.73327459090805,0,0,0,0,0.73327459090805,2.98742666280187,0,0
1,"LB","Fred Warner",2560917,25,18,0,0.72,0,0.8145552512,0.0088464805332,2.36388128,0.0945552512,-0.22116201333,0.0945552512,11.3152467393761,8.70905955055631,0.452609869575043,0.348362382022252,2.60618718881976,0.10424748755279,0,0,0,4,0.10424748755279,2.9457390586302,4,0.16
1,"DB","Greg Stroman",2560886,11,9,1,0.818181818181818,0.0909090909090909,0.784649168909091,0.0322858082627273,-0.368859142,-0.0335326492727273,0.64485610911,-0.0335326492727273,2.98977866907863,0.218254194260993,0.27179806082533,0.019841290387363,2.77152447481764,0.251956770437967,0.422386899930781,0,0,1,0.251956770437967,2.92092729753424,2,0.181818181818182
1,"S","Minkah Fitzpatrick",2560725,10,8,1,0.8,0.1,0.7505847384,0.052962166195,-0.494152616,-0.0494152616,0.47037833805,-0.0494152616,-0.0827033470538065,-2.84163190112496,-0.00827033470538065,-0.284163190112496,2.75892855407115,0.275892855407115,3.16388403123122,0,0,1,0.275892855407115,2.89474930199533,2,0.2
1,"ILB","Christian Jones",2550572,7,5,0,0.714285714285714,0,0.722947992857143,0.0114003037342857,0.06063595,0.00866227857142857,-0.07980212614,0.00866227857142857,1.01708685339829,-1.77554664298426,0.145298121914041,-0.253649520426323,2.79263349638255,0.398947642340364,0,0,0,0,0.398947642340364,2.88770801992948,0,0
1,"CB","Brandon Carr",4365,11,9,0,0.818181818181818,0,0.828253100909091,0.0126600652990909,0.110784109999999,0.0100712827272726,-0.13926071829,0.0100712827272726,6.31320185553447,3.13175480957116,0.573927441412225,0.284704982688287,3.18144704596331,0.289222458723938,0,1,-0.527144478634884,0,0.221191880610702,2.81728746483744,0,0
1,"CB","Brian Poole",2556445,19,15,2,0.789473684210526,0.105263157894737,0.766461464210526,0.0509763923521053,-0.437232180000001,-0.02301222,1.03144854531,-0.02301222,6.75175043793068,4.21103439789363,0.355355286206878,0.221633389362823,2.54071604003705,0.133721896844055,-0.0693831201743649,0,0,1,0.133721896844055,2.79877546109299,3,0.157894736842105
1,"CB","Byron Jones",2552568,15,11,0,0.733333333333333,0,0.777188512666667,0.0234404768713333,0.65782769,0.0438551793333333,-0.35160715307,0.0438551793333333,8.21517095373946,5.64084310929174,0.547678063582631,0.376056207286116,2.57432784444772,0.171621856296515,0,0,0,3,0.171621856296515,2.77805896633399,3,0.2
1,"CB","Pierre Desir",2543811,6,3,0,0.5,0,0.737921355,0.0521271617666667,1.42752813,0.237921355,-0.3127629706,0.237921355,2.7646388065137,0.26798603632828,0.460773134418951,0.0446643393880467,2.49665277018542,0.416108795030904,0,0,0,3,0.416108795030904,2.57814521893993,3,0.5
1,"FS","Antoine Bethea",2495807,23,20,0,0.869565217391304,0,0.88066693,0.00453782449913044,0.25533939,0.0111017126086956,-0.10436996348,0.0111017126086956,14.2027254202895,11.9399563319762,0.617509800882152,0.519128536172877,2.26276908831332,0.0983812647092749,0,0,0,2,0.0983812647092749,2.57515680853893,2,0.0869565217391304
1,"SS","Adrian Phillips",2550842,15,7,1,0.466666666666667,0.0666666666666667,0.6625454764,0.0614145326346667,2.938182146,0.195878809733333,0.07878201048,0.195878809733333,0.756190121974378,-1.59304862305744,0.0504126747982918,-0.106203241537163,2.34923874503182,0.156615916335455,-0.00763344654459752,0,0,5,0.156615916335455,2.55296986691809,6,0.4
