"qualifying","position","displayName","nflId_def","time_after_snap","count","avg_max_epa","max_time_after_snap","avg_max_epa_pred"
1,"CB","Richard Sherman",2495507,"2.7",115,0.407478829284602,7.2,0.405227809919637
1,"CB","Richard Sherman",2495507,"2.8",107,0.41232299997102,7.2,0.413723402371768
1,"CB","Richard Sherman",2495507,"2.9",96,0.414876049447223,7.2,0.42098407152971
1,"CB","Richard Sherman",2495507,"3",86,0.422561399482374,7.2,0.427118674677111
1,"CB","Richard Sherman",2495507,"3.1",78,0.416040480273524,7.2,0.43223487827636
1,"CB","Richard Sherman",2495507,"3.2",67,0.432447253522733,7.2,0.436440348789847
1,"CB","Richard Sherman",2495507,"3.3",63,0.443178419962042,7.2,0.439842752679959
1,"CB","Richard Sherman",2495507,"3.4",57,0.46746667094807,7.2,0.442549756409086
1,"CB","Richard Sherman",2495507,"3.5",53,0.469251192460474,7.2,0.444669026439617
1,"CB","Richard Sherman",2495507,"3.6",48,0.467646349104266,7.2,0.446307893355412
1,"CB","Richard Sherman",2495507,"3.7",42,0.418140429434696,7.2,0.447553535028625
1,"CB","Richard Sherman",2495507,"3.8",37,0.421926104205313,7.2,0.448461892628263
1,"CB","Richard Sherman",2495507,"3.9",32,0.434458509372589,7.2,0.449086220295108
1,"CB","Richard Sherman",2495507,"4",29,0.44964735756595,7.2,0.449479772169939
1,"CB","Richard Sherman",2495507,"4.1",24,0.472896507569229,7.2,0.449695802393538
1,"CB","Richard Sherman",2495507,"4.2",22,0.457390117213643,7.2,0.449787565106684
1,"CB","Richard Sherman",2495507,"4.3",20,0.475341455374572,7.2,0.449808314450159
1,"CB","Richard Sherman",2495507,"4.4",18,0.551450534277867,7.2,0.449808674779599
1,"CB","Richard Sherman",2495507,"4.5",16,0.556174861032828,7.2,0.449808699198353
1,"CB","Richard Sherman",2495507,"4.6",16,0.562281590698665,7.2,0.449808717421195
1,"CB","Richard Sherman",2495507,"4.7",16,0.570344150070308,7.2,0.449808730439758
1,"CB","Richard Sherman",2495507,"4.8",14,0.556517463947026,7.2,0.449808739245672
1,"CB","Richard Sherman",2495507,"4.9",12,0.431026059713265,7.2,0.449808744830569
1,"CB","Richard Sherman",2495507,"5",9,0.315332229611441,7.2,0.449808748186081
1,"CB","Richard Sherman",2495507,"5.1",8,0.353533084687253,7.2,0.449808750303839
1,"CB","Richard Sherman",2495507,"5.2",7,0.33929937480086,7.2,0.449808752014627
1,"CB","Richard Sherman",2495507,"5.3",6,0.310340266787265,7.2,0.449808753505825
1,"CB","Richard Sherman",2495507,"5.4",6,0.324542798779314,7.2,0.449808754803967
1,"CB","Richard Sherman",2495507,"5.5",4,0.363210600596968,7.2,0.449808755935585
1,"CB","Richard Sherman",2495507,"5.6",3,0.458394273713719,7.2,0.449808756927213
1,"CB","Richard Sherman",2495507,"5.7",3,0.458394273713719,7.2,0.449808757805383
1,"CB","Richard Sherman",2495507,"5.8",3,0.458394273713719,7.2,0.449808758596627
1,"CB","Richard Sherman",2495507,"5.9",3,0.458394273713719,7.2,0.449808759327343
1,"CB","Richard Sherman",2495507,"6",3,0.458394273713719,7.2,0.449808760015701
1,"CB","Richard Sherman",2495507,"6.1",3,0.458394273713719,7.2,0.449808760667125
1,"CB","Richard Sherman",2495507,"6.2",3,0.458394273713719,7.2,0.449808761285945
1,"CB","Richard Sherman",2495507,"6.3",3,0.458394273713719,7.2,0.449808761876487
1,"CB","Richard Sherman",2495507,"6.4",1,0.000559319358067203,7.2,0.44980876244308
1,"CB","Richard Sherman",2495507,"6.5",1,0.000559319358067203,7.2,0.449808762990052
1,"CB","Richard Sherman",2495507,"6.6",1,0.000559319358067203,7.2,0.44980876352173
1,"CB","Richard Sherman",2495507,"6.7",1,0.000559319358067203,7.2,0.449808764042286
1,"CB","Richard Sherman",2495507,"6.8",1,0.000559319358067203,7.2,0.449808764554064
1,"CB","Richard Sherman",2495507,"6.9",1,0.000559319358067203,7.2,0.449808765058234
1,"CB","Richard Sherman",2495507,"7",1,0.000559319358067203,7.2,0.449808765555941
1,"CB","Richard Sherman",2495507,"7.1",1,0.000559319358067203,7.2,0.449808766048335
1,"CB","Richard Sherman",2495507,"7.2",1,0.000559319358067203,7.2,0.449808766536562
1,"CB","Richard Sherman",2495507,"7.3",1,0.000559319358067203,7.2,0.449808767021771
1,"CB","Richard Sherman",2495507,"7.4",1,0.000559319358067203,7.2,0.44980876750511
1,"CB","Robert Alford",2539653,"0.5",356,-0.093622509251553,8.8,-0.117753715519766
1,"CB","Robert Alford",2539653,"0.6",356,-0.0846805475697588,8.8,-0.0941428374615427
1,"CB","Robert Alford",2539653,"0.7",356,-0.0735123280759526,8.8,-0.0704975386714956
1,"CB","Robert Alford",2539653,"0.8",356,-0.0606149846332234,8.8,-0.0468481529939183
1,"CB","Robert Alford",2539653,"0.9",356,-0.044281278663474,8.8,-0.023225014273104
1,"CB","Robert Alford",2539653,"1",356,-0.0245518400681419,8.8,0.0003415436466542
1,"CB","Robert Alford",2539653,"1.1",354,0.00129252210788891,8.8,0.0238211869210629
1,"CB","Robert Alford",2539653,"1.2",352,0.030217992096833,8.8,0.0471835817058289
1,"CB","Robert Alford",2539653,"1.3",350,0.0605075421225583,8.8,0.0703980985182933
1,"CB","Robert Alford",2539653,"1.4",348,0.0923600253024742,8.8,0.0934163695738588
1,"CB","Robert Alford",2539653,"1.5",345,0.123854507108087,8.8,0.116162532719924
1,"CB","Robert Alford",2539653,"1.6",341,0.148466055852414,8.8,0.138558360696961
1,"CB","Robert Alford",2539653,"1.7",333,0.174166327926243,8.8,0.160525626245444
1,"CB","Robert Alford",2539653,"1.8",325,0.197910587908843,8.8,0.181986102105846
1,"CB","Robert Alford",2539653,"1.9",316,0.215154960586979,8.8,0.20286156101864
1,"CB","Robert Alford",2539653,"2",304,0.229620865541984,8.8,0.223073775724299
1,"CB","Robert Alford",2539653,"2.1",292,0.243960631376596,8.8,0.242549727882514
1,"CB","Robert Alford",2539653,"2.2",276,0.264882285155665,8.8,0.261276952838875
1,"CB","Robert Alford",2539653,"2.3",258,0.284757861100957,8.8,0.279282052833102
1,"CB","Robert Alford",2539653,"2.4",239,0.313388542883223,8.8,0.296592281219817
1,"CB","Robert Alford",2539653,"2.5",208,0.325736702114034,8.8,0.313234891353642
1,"CB","Robert Alford",2539653,"2.6",179,0.346068116354755,8.8,0.3292371365892
1,"CB","Robert Alford",2539653,"2.7",165,0.36089933485486,8.8,0.344626270281112
1,"CB","Robert Alford",2539653,"2.8",139,0.390855701437002,8.8,0.359429545784001
1,"CB","Robert Alford",2539653,"2.9",122,0.409986963930927,8.8,0.373676781850414
1,"CB","Robert Alford",2539653,"3",104,0.42488453096367,8.8,0.387408058824607
1,"CB","Robert Alford",2539653,"3.1",85,0.39575202372875,8.8,0.400666022448761
1,"CB","Robert Alford",2539653,"3.2",77,0.415405889919529,8.8,0.413493318465055
1,"CB","Robert Alford",2539653,"3.3",69,0.424307163008196,8.8,0.42593259261567
1,"CB","Robert Alford",2539653,"3.4",64,0.442010694229739,8.8,0.438026490642788
1,"CB","Robert Alford",2539653,"3.5",55,0.448236922465142,8.8,0.449817658288589
1,"CB","Robert Alford",2539653,"3.6",47,0.455595334611581,8.8,0.461348609649266
1,"CB","Robert Alford",2539653,"3.7",42,0.432846059012823,8.8,0.472653960061789
1,"CB","Robert Alford",2539653,"3.8",37,0.397232824241139,8.8,0.483756081786326
1,"CB","Robert Alford",2539653,"3.9",32,0.437010697704807,8.8,0.49467629391515
1,"CB","Robert Alford",2539653,"4",28,0.478318195712392,8.8,0.505435915540533
1,"CB","Robert Alford",2539653,"4.1",25,0.462647976709061,8.8,0.516056265754748
1,"CB","Robert Alford",2539653,"4.2",23,0.484844895755292,8.8,0.526558663650068
1,"CB","Robert Alford",2539653,"4.3",21,0.44303224469477,8.8,0.536964428318765
1,"CB","Robert Alford",2539653,"4.4",19,0.459004694642865,8.8,0.54729403921535
1,"CB","Robert Alford",2539653,"4.5",18,0.421127740556746,8.8,0.557558215005355
1,"CB","Robert Alford",2539653,"4.6",18,0.434603842592406,8.8,0.567761377071099
1,"CB","Robert Alford",2539653,"4.7",18,0.444910105382938,8.8,0.577907841840181
1,"CB","Robert Alford",2539653,"4.8",16,0.505125569970479,8.8,0.588001925740199
1,"CB","Robert Alford",2539653,"4.9",15,0.644284581101363,8.8,0.598047945198753
1,"CB","Robert Alford",2539653,"5",15,0.644657130393423,8.8,0.608050216643443
1,"CB","Robert Alford",2539653,"5.1",12,0.598916425082999,8.8,0.618013056501865
1,"CB","Robert Alford",2539653,"5.2",11,0.559236171619554,8.8,0.627939962522492
1,"CB","Robert Alford",2539653,"5.3",9,0.521245822747453,8.8,0.637831157737277
1,"CB","Robert Alford",2539653,"5.4",8,0.583458642812091,8.8,0.647686046499046
1,"CB","Robert Alford",2539653,"5.5",7,0.728319793542826,8.8,0.657504033160624
1,"CB","Robert Alford",2539653,"5.6",7,0.748936750113482,8.8,0.667284522074837
1,"CB","Robert Alford",2539653,"5.7",5,0.808684878567351,8.8,0.677026917594511
1,"CB","Robert Alford",2539653,"5.8",4,0.867464289407452,8.8,0.686730624072471
1,"CB","Robert Alford",2539653,"5.9",4,0.867464289407452,8.8,0.696395063624459
1,"CB","Robert Alford",2539653,"6",4,0.867464289407452,8.8,0.706020724141229
1,"CB","Robert Alford",2539653,"6.1",4,0.867464289407452,8.8,0.715609745464796
1,"CB","Robert Alford",2539653,"6.2",4,0.867464289407452,8.8,0.725164409540513
1,"CB","Robert Alford",2539653,"6.3",4,0.867464289407452,8.8,0.734686998313732
1,"CB","Robert Alford",2539653,"6.4",4,0.867464289407452,8.8,0.744179793729804
1,"CB","Robert Alford",2539653,"6.5",4,0.867464289407452,8.8,0.753645077734082
1,"CB","Robert Alford",2539653,"6.6",4,0.867464289407452,8.8,0.763085132271917
1,"CB","Robert Alford",2539653,"6.7",4,0.867464289407452,8.8,0.772502254771477
1,"CB","Robert Alford",2539653,"6.8",3,0.583768098702816,8.8,0.781898922648674
1,"CB","Robert Alford",2539653,"6.9",3,0.583768098702816,8.8,0.791277729440543
1,"CB","Robert Alford",2539653,"7",3,0.583768098702816,8.8,0.800641270619469
1,"CB","Robert Alford",2539653,"7.1",3,0.583768098702816,8.8,0.809992141657842
1,"CB","Robert Alford",2539653,"7.2",3,0.583768098702816,8.8,0.819332938028047
1,"CB","Robert Alford",2539653,"7.3",3,0.583768098702816,8.8,0.828666255202472
1,"CB","Robert Alford",2539653,"7.4",3,0.583768098702816,8.8,0.837994688653504
1,"FS","Ron Parker",2530794,"0.5",87,0.024796518426198,8.7,0.030979532533603
1,"FS","Ron Parker",2530794,"0.6",87,0.0381821451455737,8.7,0.0408738983345339
1,"FS","Ron Parker",2530794,"0.7",87,0.0531274610262431,8.7,0.0507995175764677
1,"FS","Ron Parker",2530794,"0.8",87,0.0679818661216956,8.7,0.0610369297258354
1,"FS","Ron Parker",2530794,"0.9",87,0.0803489418589159,8.7,0.0718666742490683
1,"FS","Ron Parker",2530794,"1",87,0.0910323036596445,8.7,0.0835692906125977
1,"FS","Ron Parker",2530794,"1.1",87,0.102360870180669,8.7,0.0964253182828549
1,"FS","Ron Parker",2530794,"1.2",86,0.109171957078944,8.7,0.110715296726271
1,"FS","Ron Parker",2530794,"1.3",85,0.121463480048649,8.7,0.126715858269771
1,"FS","Ron Parker",2530794,"1.4",85,0.140171866348799,8.7,0.144469206869888
1,"FS","Ron Parker",2530794,"1.5",85,0.157905737231201,8.7,0.163654182509048
1,"FS","Ron Parker",2530794,"1.6",83,0.174968402808677,8.7,0.183918368053627
1,"FS","Ron Parker",2530794,"1.7",83,0.203066656203098,8.7,0.204909346369999
1,"FS","Ron Parker",2530794,"1.8",80,0.213910932943616,8.7,0.226274700324539
1,"FS","Ron Parker",2530794,"1.9",78,0.237471892370248,8.7,0.24766201278362
1,"FS","Ron Parker",2530794,"2",75,0.265615033114429,8.7,0.268718866613619
1,"FS","Ron Parker",2530794,"2.1",72,0.297727599362158,8.7,0.289108606247348
1,"FS","Ron Parker",2530794,"2.2",70,0.310226868985497,8.7,0.308677804327484
1,"FS","Ron Parker",2530794,"2.3",66,0.32356591433108,8.7,0.327391245244999
1,"FS","Ron Parker",2530794,"2.4",61,0.364593539684837,8.7,0.34521568358667
1,"FS","Ron Parker",2530794,"2.5",56,0.386128011604344,8.7,0.362117873939275
1,"FS","Ron Parker",2530794,"2.6",53,0.389436216821838,8.7,0.378064570889591
1,"FS","Ron Parker",2530794,"2.7",49,0.417430766275294,8.7,0.393022529024396
1,"FS","Ron Parker",2530794,"2.8",45,0.415181124566983,8.7,0.406958502930468
1,"FS","Ron Parker",2530794,"2.9",41,0.441159931006566,8.7,0.419903011645313
1,"FS","Ron Parker",2530794,"3",37,0.452239838702761,8.7,0.43214163200935
1,"FS","Ron Parker",2530794,"3.1",33,0.393413546291083,8.7,0.444023705313727
1,"FS","Ron Parker",2530794,"3.2",26,0.401232038900843,8.7,0.455898572849592
1,"FS","Ron Parker",2530794,"3.3",23,0.357243506956019,8.7,0.468115575908093
1,"FS","Ron Parker",2530794,"3.4",21,0.384632253119831,8.7,0.481024055780377
1,"FS","Ron Parker",2530794,"3.5",19,0.488832620639994,8.7,0.494973353757594
1,"FS","Ron Parker",2530794,"3.6",16,0.543227657766589,8.7,0.510307268303144
1,"FS","Ron Parker",2530794,"3.7",16,0.554604536300403,8.7,0.52703702821574
1,"FS","Ron Parker",2530794,"3.8",14,0.593692589259097,8.7,0.544658379313816
1,"FS","Ron Parker",2530794,"3.9",12,0.593376787206301,8.7,0.562622724793848
1,"FS","Ron Parker",2530794,"4",11,0.608560992793098,8.7,0.580381467852312
1,"FS","Ron Parker",2530794,"4.1",9,0.714306932384551,8.7,0.597386011685686
1,"FS","Ron Parker",2530794,"4.2",8,0.767386895296112,8.7,0.613087759490445
1,"FS","Ron Parker",2530794,"4.3",8,0.779964275659575,8.7,0.626938114463065
1,"FS","Ron Parker",2530794,"4.4",7,0.68178238608738,8.7,0.638431286449239
1,"FS","Ron Parker",2530794,"4.5",7,0.688086157285802,8.7,0.647559112591792
1,"FS","Ron Parker",2530794,"4.6",7,0.694186282916982,8.7,0.654634479902666
1,"FS","Ron Parker",2530794,"4.7",7,0.699299539448242,8.7,0.659975626224957
1,"FS","Ron Parker",2530794,"4.8",7,0.705338575099285,8.7,0.663900789401759
1,"FS","Ron Parker",2530794,"4.9",7,0.708181312255089,8.7,0.666728207276168
1,"FS","Ron Parker",2530794,"5",6,0.59156429872782,8.7,0.668776117691279
1,"FS","Ron Parker",2530794,"5.1",5,0.544830256643605,8.7,0.670362758490186
1,"FS","Ron Parker",2530794,"5.2",5,0.546643947343123,8.7,0.671755924273092
1,"FS","Ron Parker",2530794,"5.3",4,0.57927808899115,8.7,0.673021636668627
1,"FS","Ron Parker",2530794,"5.4",4,0.580618755148544,8.7,0.674175474062526
1,"FS","Ron Parker",2530794,"5.5",3,0.662096049325745,8.7,0.675233014840526
1,"FS","Ron Parker",2530794,"5.6",3,0.663860090147439,8.7,0.676209837388364
1,"FS","Ron Parker",2530794,"5.7",3,0.666182018745414,8.7,0.677121520091777
1,"FS","Ron Parker",2530794,"5.8",3,0.666657822550198,8.7,0.6779836413365
1,"FS","Ron Parker",2530794,"5.9",3,0.666657822550198,8.7,0.678811699070104
1,"FS","Ron Parker",2530794,"6",2,0.454803676739745,8.7,0.679616364950053
1,"FS","Ron Parker",2530794,"6.1",1,0.47012845049478,8.7,0.680400829884157
1,"FS","Ron Parker",2530794,"6.2",1,0.47012845049478,8.7,0.681167641274879
1,"FS","Ron Parker",2530794,"6.3",1,0.542127298713666,8.7,0.681919346524682
1,"FS","Ron Parker",2530794,"6.4",1,0.575669046456362,8.7,0.682658493036027
1,"FS","Ron Parker",2530794,"6.5",1,0.640397752039812,8.7,0.683387628211378
1,"FS","Ron Parker",2530794,"6.6",1,0.647515637606936,8.7,0.684109299453196
1,"FS","Ron Parker",2530794,"6.7",1,0.647515637606936,8.7,0.684825952527914
1,"FS","Ron Parker",2530794,"6.8",1,0.647515637606936,8.7,0.685538851683097
1,"FS","Ron Parker",2530794,"6.9",1,0.647515637606936,8.7,0.686248498896078
1,"FS","Ron Parker",2530794,"7",1,0.647515637606936,8.7,0.686955383439685
1,"FS","Ron Parker",2530794,"7.1",1,0.647515637606936,8.7,0.687659994586746
1,"FS","Ron Parker",2530794,"7.2",1,0.647515637606936,8.7,0.688362821610088
1,"FS","Ron Parker",2530794,"7.3",1,0.647515637606936,8.7,0.689064353782539
1,"FS","Ron Parker",2530794,"7.4",1,0.647515637606936,8.7,0.689765080376928
1,"CB","Ronald Darby",2552689,"0.5",199,0.0955432244154709,7.6,0.0797302638569653
1,"CB","Ronald Darby",2552689,"0.6",199,0.0967760483453789,7.6,0.0897843442438269
1,"CB","Ronald Darby",2552689,"0.7",199,0.100578009757622,7.6,0.100437883451659
1,"CB","Ronald Darby",2552689,"0.8",199,0.106905097755064,7.6,0.111839931723687
1,"CB","Ronald Darby",2552689,"0.9",199,0.113985067541525,7.6,0.12413953930314
1,"CB","Ronald Darby",2552689,"1",199,0.125582106001757,7.6,0.137485756433245
1,"CB","Ronald Darby",2552689,"1.1",198,0.142064047774268,7.6,0.152027633357228
1,"CB","Ronald Darby",2552689,"1.2",197,0.159203485904786,7.6,0.167914220318316
1,"CB","Ronald Darby",2552689,"1.3",197,0.178908319579176,7.6,0.185293195721441
1,"CB","Ronald Darby",2552689,"1.4",196,0.208198492839594,7.6,0.204229927673698
1,"CB","Ronald Darby",2552689,"1.5",194,0.236779666153043,7.6,0.224662203320546
1,"CB","Ronald Darby",2552689,"1.6",194,0.261009902108714,7.6,0.246516835101064
1,"CB","Ronald Darby",2552689,"1.7",191,0.279729717773881,7.6,0.269720635454333
1,"CB","Ronald Darby",2552689,"1.8",189,0.299430567253433,7.6,0.294200416819431
1,"CB","Ronald Darby",2552689,"1.9",186,0.323084167771413,7.6,0.319882991635439
1,"CB","Ronald Darby",2552689,"2",178,0.35194318027874,7.6,0.346695172341437
1,"CB","Ronald Darby",2552689,"2.1",164,0.373053149437962,7.6,0.374540664075442
1,"CB","Ronald Darby",2552689,"2.2",153,0.385249598995947,7.6,0.403054549600614
1,"CB","Ronald Darby",2552689,"2.3",144,0.406661721120712,7.6,0.431698606922143
1,"CB","Ronald Darby",2552689,"2.4",128,0.452109921348092,7.6,0.459931725632585
1,"CB","Ronald Darby",2552689,"2.5",111,0.477518177354233,7.6,0.487212795324498
1,"CB","Ronald Darby",2552689,"2.6",100,0.515525479277345,7.6,0.513000705590437
1,"CB","Ronald Darby",2552689,"2.7",87,0.548712973367926,7.6,0.53675434602296
1,"CB","Ronald Darby",2552689,"2.8",75,0.561507528257125,7.6,0.557932606214623
1,"CB","Ronald Darby",2552689,"2.9",66,0.572921702845323,7.6,0.576133905868102
1,"CB","Ronald Darby",2552689,"3",55,0.567326901878303,7.6,0.591514785126555
1,"CB","Ronald Darby",2552689,"3.1",48,0.619933664272758,7.6,0.604371314243257
1,"CB","Ronald Darby",2552689,"3.2",36,0.626367756459162,7.6,0.614999563471486
1,"CB","Ronald Darby",2552689,"3.3",32,0.679748181195129,7.6,0.623695603064518
1,"CB","Ronald Darby",2552689,"3.4",23,0.742910997782977,7.6,0.630755503275629
1,"CB","Ronald Darby",2552689,"3.5",22,0.700400261491899,7.6,0.636475334358098
1,"CB","Ronald Darby",2552689,"3.6",21,0.708803668015059,7.6,0.641149942679005
1,"CB","Ronald Darby",2552689,"3.7",20,0.714517372379346,7.6,0.645000741433838
1,"CB","Ronald Darby",2552689,"3.8",19,0.744006757336112,7.6,0.648135322402102
1,"CB","Ronald Darby",2552689,"3.9",18,0.750086080331775,7.6,0.650651486273758
1,"CB","Ronald Darby",2552689,"4",17,0.799438455706252,7.6,0.652647033738768
1,"CB","Ronald Darby",2552689,"4.1",13,0.807758598472503,7.6,0.65421976548709
1,"CB","Ronald Darby",2552689,"4.2",12,0.900221770410152,7.6,0.655467482208687
1,"CB","Ronald Darby",2552689,"4.3",12,0.925298579613489,7.6,0.656487984593519
1,"CB","Ronald Darby",2552689,"4.4",7,0.552272990467737,7.6,0.65737474990079
1,"CB","Ronald Darby",2552689,"4.5",7,0.570268794727642,7.6,0.658170995507174
1,"CB","Ronald Darby",2552689,"4.6",5,0.407468997405129,7.6,0.658887513058679
1,"CB","Ronald Darby",2552689,"4.7",4,0.201360118299887,7.6,0.659534553772466
1,"CB","Ronald Darby",2552689,"4.8",4,0.201360118299887,7.6,0.660122368865698
1,"CB","Ronald Darby",2552689,"4.9",3,0.15795885553169,7.6,0.660661209555539
1,"CB","Ronald Darby",2552689,"5",3,0.15795885553169,7.6,0.661161327059151
1,"CB","Ronald Darby",2552689,"5.1",3,0.15795885553169,7.6,0.661632972593696
1,"CB","Ronald Darby",2552689,"5.2",2,0.276737667825911,7.6,0.662084981577617
1,"CB","Ronald Darby",2552689,"5.3",2,0.276737667825911,7.6,0.662520526234475
1,"CB","Ronald Darby",2552689,"5.4",2,0.276737667825911,7.6,0.662941362989109
1,"CB","Ronald Darby",2552689,"5.5",2,0.276737667825911,7.6,0.663349248266359
1,"CB","Ronald Darby",2552689,"5.6",2,0.276737667825911,7.6,0.663745938491066
1,"CB","Ronald Darby",2552689,"5.7",2,0.276737667825911,7.6,0.664133190088069
1,"CB","Ronald Darby",2552689,"5.8",2,0.276737667825911,7.6,0.664512759482209
1,"CB","Ronald Darby",2552689,"5.9",2,0.276737667825911,7.6,0.664886395123296
1,"CB","Ronald Darby",2552689,"6",1,0.467389830840978,7.6,0.665255366959329
1,"CB","Ronald Darby",2552689,"6.1",1,0.467389830840978,7.6,0.665620203260503
1,"CB","Ronald Darby",2552689,"6.2",1,0.467389830840978,7.6,0.665981368496772
1,"CB","Ronald Darby",2552689,"6.3",1,0.467389830840978,7.6,0.66633932713809
1,"CB","Ronald Darby",2552689,"6.4",1,0.467389830840978,7.6,0.66669454365441
1,"CB","Ronald Darby",2552689,"6.5",1,0.467389830840978,7.6,0.667047482515686
1,"CB","Ronald Darby",2552689,"6.6",1,0.467389830840978,7.6,0.66739860819187
1,"CB","Ronald Darby",2552689,"6.7",1,0.467389830840978,7.6,0.667748369284507
1,"CB","Ronald Darby",2552689,"6.8",1,0.467389830840978,7.6,0.668097029924847
1,"CB","Ronald Darby",2552689,"6.9",1,0.467389830840978,7.6,0.668444735231056
1,"CB","Ronald Darby",2552689,"7",1,0.467389830840978,7.6,0.668791628337746
1,"CB","Ronald Darby",2552689,"7.1",1,0.467389830840978,7.6,0.669137852379529
1,"CB","Ronald Darby",2552689,"7.2",1,0.467389830840978,7.6,0.669483550491019
1,"CB","Ronald Darby",2552689,"7.3",1,0.467389830840978,7.6,0.669828865806828
1,"CB","Ronald Darby",2552689,"7.4",1,0.467389830840978,7.6,0.670173941461568
1,"CB","Ryan Smith",2555552,"0.5",138,0.0593653723793626,5.9,0.0281518452566532
1,"CB","Ryan Smith",2555552,"0.6",138,0.0627830936362657,5.9,0.048013899136259
1,"CB","Ryan Smith",2555552,"0.7",138,0.0696384405854827,5.9,0.0678917243776127
1,"CB","Ryan Smith",2555552,"0.8",138,0.0790961393612751,5.9,0.0877836543306446
1,"CB","Ryan Smith",2555552,"0.9",138,0.0884616035688963,5.9,0.107688022345285
1,"CB","Ryan Smith",2555552,"1",138,0.100662673343297,5.9,0.127603161771464
1,"CB","Ryan Smith",2555552,"1.1",138,0.12131167575803,5.9,0.147527405959113
1,"CB","Ryan Smith",2555552,"1.2",138,0.137810552366305,5.9,0.167459088258161
1,"CB","Ryan Smith",2555552,"1.3",138,0.163554801200617,5.9,0.187396433773035
1,"CB","Ryan Smith",2555552,"1.4",137,0.195160502427724,5.9,0.20733117287795
1,"CB","Ryan Smith",2555552,"1.5",137,0.228972672865578,5.9,0.22724496911529
1,"CB","Ryan Smith",2555552,"1.6",134,0.254735573074196,5.9,0.24711862006341
1,"CB","Ryan Smith",2555552,"1.7",132,0.282694546661873,5.9,0.266932923300668
1,"CB","Ryan Smith",2555552,"1.8",128,0.314080561052313,5.9,0.286668676405418
1,"CB","Ryan Smith",2555552,"1.9",123,0.327543335547151,5.9,0.306306676956017
1,"CB","Ryan Smith",2555552,"2",119,0.337548547846945,5.9,0.325827722530822
1,"CB","Ryan Smith",2555552,"2.1",115,0.35905989235511,5.9,0.345213736815295
1,"CB","Ryan Smith",2555552,"2.2",112,0.383355270023948,5.9,0.36445973449002
1,"CB","Ryan Smith",2555552,"2.3",104,0.415857940351774,5.9,0.383569176038887
1,"CB","Ryan Smith",2555552,"2.4",96,0.41032217347588,5.9,0.402545662709173
1,"CB","Ryan Smith",2555552,"2.5",88,0.430101126498253,5.9,0.421392795748154
1,"CB","Ryan Smith",2555552,"2.6",81,0.453369025450402,5.9,0.440114176403108
1,"CB","Ryan Smith",2555552,"2.7",72,0.421750276260445,5.9,0.458713405921311
1,"CB","Ryan Smith",2555552,"2.8",63,0.416260186305406,5.9,0.477194085550041
1,"CB","Ryan Smith",2555552,"2.9",49,0.477583847728243,5.9,0.495560366112484
1,"CB","Ryan Smith",2555552,"3",47,0.519874885730051,5.9,0.513818596735461
1,"CB","Ryan Smith",2555552,"3.1",42,0.58641740484204,5.9,0.531975676121706
1,"CB","Ryan Smith",2555552,"3.2",38,0.580549140096063,5.9,0.550038502973949
1,"CB","Ryan Smith",2555552,"3.3",34,0.60115510511976,5.9,0.568013975994921
1,"CB","Ryan Smith",2555552,"3.4",28,0.57830781537649,5.9,0.585908993887355
1,"CB","Ryan Smith",2555552,"3.5",21,0.608717700844587,5.9,0.603730455353981
1,"CB","Ryan Smith",2555552,"3.6",20,0.604812476772225,5.9,0.621485250653704
1,"CB","Ryan Smith",2555552,"3.7",18,0.636861738917187,5.9,0.639179763415811
1,"CB","Ryan Smith",2555552,"3.8",18,0.643898796948929,5.9,0.656819591993682
1,"CB","Ryan Smith",2555552,"3.9",17,0.631449492533081,5.9,0.674410267190081
1,"CB","Ryan Smith",2555552,"4",15,0.674940752835987,5.9,0.691957319807772
1,"CB","Ryan Smith",2555552,"4.1",13,0.63518113127562,5.9,0.709466280649518
1,"CB","Ryan Smith",2555552,"4.2",7,0.598599904554195,5.9,0.726942680518085
1,"CB","Ryan Smith",2555552,"4.3",5,0.714457950048994,5.9,0.744392050216236
1,"CB","Ryan Smith",2555552,"4.4",5,0.725921768870944,5.9,0.761819677194295
1,"CB","Ryan Smith",2555552,"4.5",3,0.950016408686786,5.9,0.779228019930463
1,"CB","Ryan Smith",2555552,"4.6",2,0.627522548920089,5.9,0.796617711759636
1,"CB","Ryan Smith",2555552,"4.7",2,0.627522548920089,5.9,0.813989355597658
1,"CB","Ryan Smith",2555552,"4.8",2,0.627522548920089,5.9,0.831343554360368
1,"CB","Ryan Smith",2555552,"4.9",2,0.627522548920089,5.9,0.84868091096361
1,"CB","Ryan Smith",2555552,"5",2,0.627522548920089,5.9,0.866002028323225
1,"CB","Ryan Smith",2555552,"5.1",1,1.12621734865451,5.9,0.883307509355054
1,"CB","Ryan Smith",2555552,"5.2",1,1.12621734865451,5.9,0.900597819487659
1,"CB","Ryan Smith",2555552,"5.3",1,1.12621734865451,5.9,0.917872874200477
1,"CB","Ryan Smith",2555552,"5.4",1,1.12621734865451,5.9,0.935132451485664
1,"CB","Ryan Smith",2555552,"5.5",1,1.12621734865451,5.9,0.952376329335376
1,"CB","Ryan Smith",2555552,"5.6",1,1.12621734865451,5.9,0.96960428574177
1,"CB","Ryan Smith",2555552,"5.7",1,1.12621734865451,5.9,0.986816098697003
1,"CB","Ryan Smith",2555552,"5.8",1,1.12621734865451,5.9,1.00401154619323
1,"CB","Ryan Smith",2555552,"5.9",1,1.12621734865451,5.9,1.02119041474575
