"qualifying","position","displayName","nflId_def","targets","closing_penalties","eps_saved_closing_w_penalties","eps_saved_closing","eps_saved_closing_per_target","eps_saved_closing_per_target_w_penalties","epa_pass_attempt_avg"
0,"OLB","Neville Hewitt",2553657,8,0,0.644803214399855,0.451930887217755,0.0564913609022194,0.0564913609022194,0.33492149074956
0,"SS","Sean Davis",2555386,2,0,0.632957385853976,0.584739304058451,0.292369652029225,0.292369652029225,0.892225644250674
0,"ILB","Denzel Perryman",2552310,2,0,0.620494145785009,0.572276063989484,0.286138031994742,0.286138031994742,0.00235770870953995
0,"CB","David Amerson",2540170,5,0,0.599924967384553,0.479379762895741,0.0958759525791481,0.0958759525791481,0.462481304918838
0,"SS","Derrick Kindred",2555540,6,0,0.595636086063076,0.450981840676501,0.0751636401127501,0.0751636401127501,-0.193655207614481
0,"CB","Dominique Rodgers-Cromartie",306,3,0,0.582240296017704,0.509913173324416,0.169971057774805,0.169971057774805,0.582285330908333
0,"OLB","Devante Bond",2555307,3,0,0.581969148025268,0.509642025331981,0.16988067511066,0.16988067511066,0.412322370437459
0,"CB","Darius Phillips",2560839,18,0,0.58148185324958,0.147519117089855,0.00819550650499195,0.00819550650499195,0.167635753701961
0,"CB","Charvarius Ward",2561417,8,0,0.568783081642539,0.375910754460439,0.0469888443075549,0.0469888443075549,0.183204930458632
0,"FS","Ha Ha Clinton-Dix",2543470,2,0,0.562851116008652,0.514633034213127,0.257316517106564,0.257316517106564,0.346029221465919
0,"LB","Kyzir White",2560928,5,0,0.556542076573447,0.435996872084634,0.0871993744169269,0.0871993744169269,0.212550832299981
0,"ILB","Bryce Hager",2552307,2,0,0.552760904175001,0.504542822379476,0.252271411189738,0.252271411189738,0.245557782085714
0,"FS","Eric Weddle",2495775,3,0,0.529747432155471,0.457420309462183,0.152473436487394,0.152473436487394,0.262131488409632
0,"LB","Leon Jacobs",2560758,2,0,0.528962304496626,0.480744222701101,0.24037211135055,0.24037211135055,0.199723994738873
0,"CB","Quenton Meeks",2560808,1,0,0.522181515343248,0.498072474445486,0.498072474445486,0.498072474445486,-0.157900627736713
0,"LB","Cassanova McKinzy",2556614,1,0,0.518677117287974,0.494568076390212,0.494568076390212,0.494568076390212,0.305148716682064
0,"MLB","Hayes Pullard",2552313,1,0,0.517441773494935,0.493332732597172,0.493332732597172,0.493332732597172,1.51850928679218
0,"ILB","Josh Harvey-Clemons",2557880,2,0,0.51316663951493,0.464948557719405,0.232474278859703,0.232474278859703,0.290433991086407
0,"DB","Anthony Levine",2508004,5,0,0.511490312150881,0.390945107662069,0.0781890215324137,0.0781890215324137,-0.137526142805214
0,"FS","Curtis Riley",2553822,3,0,0.497323502902786,0.424996380209498,0.141665460069833,0.141665460069833,0.533041272889423
0,"FS","J.J. Wilcox",2540219,3,0,0.495217620846955,0.422890498153667,0.140963499384556,0.140963499384556,0.17721664051104
0,"ILB","B.J. Goodson",2555522,11,0,0.492000880402445,0.226801430527058,0.0206183118660961,0.0206183118660961,0.0910170656413656
0,"SS","Matthias Farley",2556429,2,0,0.485625049972664,0.437406968177139,0.218703484088569,0.218703484088569,0.455141320257571
0,"OLB","Vontaze Burfict",2533058,3,0,0.448743365041268,0.376416242347981,0.12547208078266,0.12547208078266,0.173537548142232
0,"CB","Damarious Randall",2552389,7,0,0.427362925440284,0.258599639155946,0.0369428055937066,0.0369428055937066,0.456869087977241
0,"OLB","Sharif Finch",2561328,2,0,0.423873433595945,0.37565535180042,0.18782767590021,0.18782767590021,0.318885779965624
0,"CB","Deante Burton",2559109,5,0,0.421277872228741,0.300732667739928,0.0601465335479856,0.0601465335479856,0.251605469928827
0,"OLB","Matt Judon",2555505,4,0,0.412810609818217,0.316374446227167,0.0790936115567917,0.0790936115567917,-0.0797962734349514
0,"CB","Derrick Jones",2558819,1,0,0.396467314573697,0.372358273675935,0.372358273675935,0.372358273675935,0.716350693935795
0,"LB","Raekwon McMillan",2558070,7,0,0.396196327590299,0.227433041305961,0.0324904344722802,0.0324904344722802,0.212704842611526
0,"MLB","David Mayo",2553441,3,0,0.384446928049038,0.312119805355751,0.104039935118584,0.104039935118584,0.45047424952208
0,"OLB","Lorenzo Alexander",2506268,5,0,0.375135428783308,0.254590224294495,0.050918044858899,0.050918044858899,0.171455730316849
0,"OLB","Derrick Morgan",496828,2,0,0.372736936291705,0.32451885449618,0.16225942724809,0.16225942724809,0.358162335525225
0,"OLB","Ramon Humber",2507644,1,0,0.36964713214062,0.345538091242858,0.345538091242858,0.345538091242858,-0.0894422717265303
0,"OLB","A.J. Klein",2539982,1,0,0.369573405130052,0.345464364232289,0.345464364232289,0.345464364232289,0.903537459787544
0,"MLB","Zach Vigil",2553687,1,0,0.359222208649347,0.335113167751584,0.335113167751584,0.335113167751584,0.392855925727937
0,"CB","Blidi Wreh-Wilson",2539219,2,0,0.35879285958354,0.310574777788015,0.155287388894008,0.155287388894008,0.512484094527566
0,"FS","Clayton Geathers",2552386,2,0,0.356753492384621,0.308535410589096,0.154267705294548,0.154267705294548,0.315174003499249
0,"OLB","Preston Smith",2552276,1,0,0.349409383397298,0.325300342499535,0.325300342499535,0.325300342499535,0.0849027164195601
0,"CB","Patrick Robinson",2508084,2,0,0.345934943588623,0.297716861793098,0.148858430896549,0.148858430896549,-0.241712084080478
0,"LB","Joe Jones",2559200,1,0,0.337559096937321,0.313450056039558,0.313450056039558,0.313450056039558,-0.410123690712079
0,"FS","Colin Jones",2499257,3,0,0.334623051048483,0.262295928355196,0.0874319761183986,0.0874319761183986,0.54002600499975
0,"LB","Tanner Vallejo",2558289,1,0,0.325007922146274,0.300898881248511,0.300898881248511,0.300898881248511,-0.119842947473865
0,"ILB","Nicholas Morrow",2559054,5,0,0.316513452547699,0.195968248058886,0.0391936496117773,0.0391936496117773,0.217588906790267
0,"ILB","Sean Lee",496937,5,0,0.313496435945438,0.192951231456625,0.0385902462913251,0.0385902462913251,0.444361094750084
0,"OLB","K.J. Wright",2495252,3,0,0.304902782186093,0.232575659492805,0.0775252198309351,0.0775252198309351,0.221392776155604
0,"LB","Jack Cichy",2561022,1,0,0.3019288815087,0.277819840610937,0.277819840610937,0.277819840610937,-0.00151974913496881
0,"LB","Shaun Dion Hamilton",2561003,1,0,0.301321715624804,0.277212674727042,0.277212674727042,0.277212674727042,1.06121453861503
0,"CB","Maurice Canady",2555178,2,0,0.301228990805809,0.253010909010284,0.126505454505142,0.126505454505142,0.250874760263206
0,"ILB","Tyler Matakevich",2555171,2,0,0.287817523530628,0.239599441735103,0.119799720867552,0.119799720867552,0.85152095402464
0,"OLB","Anthony Chickillo",2552266,2,0,0.285116374876828,0.236898293081303,0.118449146540651,0.118449146540651,0.578847661062751
0,"OLB","Deon Lacey",2541848,1,0,0.270540705490576,0.246431664592814,0.246431664592814,0.246431664592814,0.0625605872069971
0,"OLB","Jordan Evans",2558801,10,0,0.264223452789192,0.0231330438115673,0.00231330438115673,0.00231330438115673,0.771498779089653
0,"OLB","Malcolm Smith",2499278,5,0,0.253451369223643,0.132906164734831,0.0265812329469661,0.0265812329469661,-0.172762306831759
0,"SS","Rayshawn Jenkins",2558182,1,0,0.250637365370574,0.226528324472811,0.226528324472811,0.226528324472811,1.35635577371372
0,"SS","Kurt Coleman",494261,2,0,0.23262638179612,0.184408300000595,0.0922041500002976,0.0922041500002976,0.210555988006788
0,"OLB","Brennan Scarlett",2556673,1,0,0.225851677719609,0.201742636821846,0.201742636821846,0.201742636821846,0.0266651564146852
0,"MLB","Mike Hull",2552317,1,0,0.225134863548855,0.201025822651092,0.201025822651092,0.201025822651092,0.12553847934559
0,"SS","Landon Collins",2552454,19,0,0.221621882363176,-0.236449894694312,-0.0124447312997006,-0.0124447312997006,0.366247725516188
0,"OLB","Kareem Martin",2543738,1,0,0.221262105036352,0.19715306413859,0.19715306413859,0.19715306413859,-0.266805529587063
0,"OLB","Bud Dupree",2552289,2,0,0.21297052070556,0.164752438910035,0.0823762194550176,0.0823762194550176,0.593611140622684
0,"OLB","Damien Wilson",2552686,6,0,0.210902428448432,0.0662481830618571,0.0110413638436428,0.0110413638436428,0.190181505066911
0,"FS","Andre Hal",2543874,1,0,0.210748980347111,0.186639939449348,0.186639939449348,0.186639939449348,1.01396071324762
0,"CB","Marcus Williams",2550605,2,0,0.207517251835987,0.159299170040462,0.079649585020231,0.079649585020231,-0.123916889360051
0,"SS","Josh Jones",2558119,3,0,0.206546631397746,0.134219508704459,0.0447398362348196,0.0447398362348196,0.267071828734298
0,"S","Kenny Ladler",2550365,1,0,0.203390915321718,0.179281874423955,0.179281874423955,0.179281874423955,1.06936490315422
0,"CB","Johnson Bademosi",2535693,1,0,0.199608061376195,0.175499020478432,0.175499020478432,0.175499020478432,0.331117790767716
0,"FS","Kendrick Lewis",494277,2,0,0.189879213322079,0.141661131526554,0.0708305657632768,0.0708305657632768,0.371254635838553
0,"ILB","Derrick Johnson",2506353,1,0,0.184573047913658,0.160464007015896,0.160464007015896,0.160464007015896,-0.66305568345598
0,"LB","Duke Ejiofor",2560714,1,0,0.178582237299541,0.154473196401778,0.154473196401778,0.154473196401778,0.664418332385061
0,"CB","Lenzy Pipkins",2558988,1,0,0.177061480344618,0.152952439446855,0.152952439446855,0.152952439446855,0.260626415936197
0,"DB","Marcus Allen",2560956,2,0,0.173698630643074,0.125480548847549,0.0627402744237743,0.0627402744237743,-0.181722535212549
0,"CB","Nick Nelson",2560819,18,1,0.168034664157223,0.0258078138034694,0.00143376743352608,-0.0164009595990386,0.343808509315327
0,"ILB","Kamalei Correa",2555339,1,0,0.162767385964373,0.138658345066611,0.138658345066611,0.138658345066611,0.187592743883357
0,"OLB","Von Miller",2495202,1,0,0.155177047537026,0.131068006639263,0.131068006639263,0.131068006639263,1.32285503077226
0,"OLB","Harold Landry",2560784,1,0,0.15442397291112,0.130314932013357,0.130314932013357,0.130314932013357,0.0443936107817978
0,"OLB","T.J. Watt",2558064,6,0,0.142279936942424,-0.00237430844415076,-0.000395718074025127,-0.000395718074025127,0.066282746794629
0,"FS","Malik Hooker",2558060,1,0,0.140046437141049,0.115937396243286,0.115937396243286,0.115937396243286,0.67142661572744
0,"CB","Cordrea Tankersley",2557931,1,0,0.138069129482149,0.113960088584386,0.113960088584386,0.113960088584386,0.0841780941906392
0,"OLB","Eric Wilson",2559012,3,0,0.137082019984453,0.0647548972911658,0.0215849657637219,0.0215849657637219,0.321558120477051
0,"ILB","Julian Stanford",2535867,5,0,0.128773960439027,0.00822875595021433,0.00164575119004287,0.00164575119004287,0.259153524793969
0,"OLB","Samson Ebukam",2558830,3,0,0.125998836735021,0.0536717140417338,0.0178905713472446,0.0178905713472446,0.913553907941041
0,"SS","Eddie Pleasant",2532928,1,0,0.11548864971945,0.091379608821688,0.091379608821688,0.091379608821688,-0.073497306832372
0,"OLB","Leonard Floyd",2555285,1,0,0.111902619969109,0.087793579071346,0.087793579071346,0.087793579071346,-0.438529519865904
0,"LB","Genard Avery",2560964,6,0,0.10708780317906,-0.0375664422075146,-0.00626107370125243,-0.00626107370125243,0.0705395830987835
0,"OLB","Connor Barwin",71197,1,0,0.0960053950170342,0.0718963541192717,0.0718963541192717,0.0718963541192717,-0.413622871422444
0,"LB","Riley Bullough",2558923,1,0,0.0909481475391654,0.0668391066414029,0.0668391066414029,0.0668391066414029,0.557004143668559
0,"DE","Vic Beasley",2552301,1,0,0.0898080655222832,0.0656990246245206,0.0656990246245206,0.0656990246245206,-0.135736260902689
0,"LB","Josey Jewell",2560763,10,0,0.088650546008249,-0.152439862969376,-0.0152439862969376,-0.0152439862969376,0.124005564176152
0,"MLB","Mark Nzeocha",2552684,2,0,0.0680123211535459,0.0197942393580209,0.00989711967901044,0.00989711967901044,-0.157715989730281
0,"LB","Elijah Lee",2558121,8,0,0.0672025312447758,-0.125669795937324,-0.0157087244921655,-0.0157087244921655,0.13722317230773
0,"MLB","Kwon Alexander",2552592,6,0,0.0579330951373888,-0.0867211502491863,-0.014453525041531,-0.014453525041531,0.300435181378644
0,"OLB","Jalen Reeves-Maybin",2557924,1,0,0.0402683594701617,0.0161593185723992,0.0161593185723992,0.0161593185723992,0.550749092790349
0,"OLB","Nick Perry",2533048,1,0,0.0357471342472586,0.0116380933494961,0.0116380933494961,0.0116380933494961,-0.0301342923454845
0,"SS","Barry Church",494259,5,0,0.0280734538302304,-0.0924717506585822,-0.0184943501317164,-0.0184943501317164,0.83771930297447
0,"ILB","L.J. Fort",2535613,3,0,0.0269678189362382,-0.0453593037570493,-0.0151197679190164,-0.0151197679190164,-0.019351411901358
0,"MLB","Dont'a Hightower",2533057,6,0,0.0182948167033565,-0.126359428683219,-0.0210599047805364,-0.0210599047805364,0.463979566276493
0,"ILB","Joe Thomas",2550262,1,0,0.013768918124323,-0.0103401227734395,-0.0103401227734395,-0.0103401227734395,0.036576603133079
0,"OLB","Cameron Lynch",2553774,1,0,0.00915418098558297,-0.0149548599121795,-0.0149548599121795,-0.0149548599121795,-0.050394069407923
0,"MLB","Kevin Minter",2540159,1,0,0.00544800849236447,-0.018661032405398,-0.018661032405398,-0.018661032405398,-0.0991595432243789
0,"WR","Tremon Smith",2561103,5,0,0.00233257183064429,-0.118212632658168,-0.0236425265316337,-0.0236425265316337,0.562738348260602
0,"ILB","Nate Stupar",2533459,2,0,0.00158138217545747,-0.0466366996200676,-0.0233183498100338,-0.0233183498100338,1.4614995701264
0,"CB","Tavierre Thomas",2561278,1,0,-0.00351058606615477,-0.0276196269639173,-0.0276196269639173,-0.0276196269639173,0.354679144413592
0,"CB","Neiko Thorpe",2534846,1,0,-0.0056485877195304,-0.0297576286172929,-0.0297576286172929,-0.0297576286172929,1.01439108050358
0,"CB","Corn Elder",2558171,2,0,-0.032888358061112,-0.081106439856637,-0.0405532199283185,-0.0405532199283185,0.244117857906284
0,"CB","Joshua Holsey",2558858,1,0,-0.0359173628994435,-0.060026403797206,-0.060026403797206,-0.060026403797206,1.33393682974189
0,"CB","Vontae Davis",79901,1,0,-0.0368752519462744,-0.0609842928440369,-0.0609842928440369,-0.0609842928440369,1.06093523618095
0,"SS","Chris Conte",2495272,1,0,-0.0496605581450635,-0.073769599042826,-0.073769599042826,-0.073769599042826,0.245384761591756
0,"OLB","Ray-Ray Armstrong",2541792,1,0,-0.0565948576836648,-0.0807038985814273,-0.0807038985814273,-0.0807038985814273,0.502495390257332
0,"CB","Javien Elliott",2556934,10,0,-0.0637760562618996,-0.304866465239525,-0.0304866465239525,-0.0304866465239525,0.0208872863095511
0,"DE","Justin Houston",2495493,1,0,-0.0649054241948381,-0.0890144650926006,-0.0890144650926006,-0.0890144650926006,0.868847044788406
0,"DB","Tre Sullivan",2559260,1,0,-0.0817280426842672,-0.10583708358203,-0.10583708358203,-0.10583708358203,-0.0336828149475136
0,"SS","Chris Banjo",2541192,1,0,-0.0870322947455462,-0.111141335643309,-0.111141335643309,-0.111141335643309,0.397440685052498
0,"CB","Josh Shaw",2552259,2,0,-0.0969200447442301,-0.145138126539755,-0.0725690632698776,-0.0725690632698776,0.213119399254151
0,"CB","Dexter McDougle",2543608,2,0,-0.101393865563163,-0.149611947358688,-0.0748059736793438,-0.0748059736793438,0.042803510089539
0,"ILB","Mark Barron",2532789,13,0,-0.103899390710341,-0.417316922381254,-0.0321013017216349,-0.0321013017216349,0.201971834410083
0,"MLB","Korey Toomer",2534567,1,0,-0.126070684088068,-0.15017972498583,-0.15017972498583,-0.15017972498583,0.478805826835667
0,"ILB","Avery Williamson",2543597,11,0,-0.127478076353121,-0.392677526228509,-0.0356979569298645,-0.0356979569298645,-0.0222248393399628
0,"OLB","Kyler Fackrell",2555340,2,0,-0.131766802426408,-0.179984884221933,-0.0899924421109667,-0.0899924421109667,-0.157806035289139
0,"LB","Rashaan Evans",2560718,1,0,-0.139452207361241,-0.163561248259004,-0.163561248259004,-0.163561248259004,-0.49472813126146
0,"SS","Eric Reid",2540152,2,0,-0.14117853630483,-0.189396618100355,-0.0946983090501776,-0.0946983090501776,0.04324926049233
0,"FS","Antoine Bethea",2495807,10,0,-0.141954714622724,-0.383045123600349,-0.0383045123600349,-0.0383045123600349,0.154319507694198
0,"OLB","Jordan Jenkins",2555256,1,0,-0.169293521574144,-0.193402562471906,-0.193402562471906,-0.193402562471906,0.724750248236829
0,"DB","Tracy Walker",2560913,2,0,-0.170558926482498,-0.218777008278023,-0.109388504139011,-0.109388504139011,0.517831568068269
0,"DE","Lerentee McCray",2539662,1,0,-0.182862613134444,-0.206971654032207,-0.206971654032207,-0.206971654032207,0.232927631266647
0,"OLB","Najee Goode",2533016,2,0,-0.183218430479028,-0.231436512274553,-0.115718256137276,-0.115718256137276,0.392240531969128
0,"MLB","Anthony Hitchens",2543592,6,1,-0.195430545783068,1.1465140601201,0.191085676686684,-0.0811250021876762,0.0640774362421769
0,"CB","Sherrick McManis",494289,8,0,-0.202465545058291,-0.395337872240392,-0.0494172340300489,-0.0494172340300489,0.326544213986133
0,"DB","Natrell Jamerson",2560759,2,0,-0.212473554747827,-0.260691636543352,-0.130345818271676,-0.130345818271676,0.213319855783232
0,"DB","Danny Johnson",2560764,4,0,-0.224547874056286,-0.320984037647336,-0.0802460094118339,-0.0802460094118339,0.514546902341564
0,"CB","De'Vante Harris",2556833,3,0,-0.225844218664843,-0.29817134135813,-0.0993904471193767,-0.0993904471193767,0.397520808975648
0,"SS","Jordan Richards",2552392,6,0,-0.227605606016323,-0.372259851402898,-0.0620433085671496,-0.0620433085671496,0.227847390548633
0,"CB","Walt Aikens",2543724,1,0,-0.264331711559855,-0.288440752457617,-0.288440752457617,-0.288440752457617,1.05273982653742
0,"ILB","Tae Davis",2561318,7,0,-0.273808385243774,-0.442571671528112,-0.0632245245040159,-0.0632245245040159,-0.0705744861055528
0,"FS","Kevin Byard",2555158,9,0,-0.296458379463485,-0.513439747543348,-0.0570488608381497,-0.0570488608381497,0.00978499130307533
0,"DB","Obi Melifonwu",2558189,1,0,-0.316424112621887,-0.34053315351965,-0.34053315351965,-0.34053315351965,-0.688666307906719
0,"ILB","Brian Peters",2552730,2,0,-0.338790730381791,-0.387008812177316,-0.193504406088658,-0.193504406088658,0.468814512162852
0,"ILB","Bruce Carter",2495136,2,0,-0.341166131140973,-0.389384212936498,-0.194692106468249,-0.194692106468249,-0.159460280058673
0,"SS","Jarrod Wilson",2556711,2,0,-0.356409420353442,-0.404627502148967,-0.202313751074484,-0.202313751074484,0.171339053772846
0,"SS","Blake Countess",2556374,1,0,-0.3574733288156,-0.381582369713363,-0.381582369713363,-0.381582369713363,0.51178219798486
0,"SS","Jahleel Addae",2541958,2,0,-0.361475450958498,-0.409693532754023,-0.204846766377011,-0.204846766377011,1.06680940059249
0,"LB","Austin Calitro",2558925,5,0,-0.384934897216668,-0.50548010170548,-0.101096020341096,-0.101096020341096,0.533096285709607
0,"FS","Jordan Lucas",2555542,1,0,-0.399267457380611,-0.423376498278374,-0.423376498278374,-0.423376498278374,-0.0453730402526577
0,"S","Jessie Bates",2560970,5,0,-0.435150553130394,-0.555695757619206,-0.111139151523841,-0.111139151523841,-0.323938310221552
0,"OLB","Ryan Kerrigan",2495190,2,0,-0.451067118058903,-0.499285199854428,-0.249642599927214,-0.249642599927214,0.229333164435775
0,"DB","Keion Crossen",2561157,6,0,-0.458409726574289,-0.603063971960864,-0.100510661993477,-0.100510661993477,0.218902340283548
0,"FS","Jabrill Peppers",2557980,7,0,-0.473155258663476,-0.641918544947814,-0.0917026492782591,-0.0917026492782591,0.352952346122734
0,"DB","Su'a Cravens",2555345,6,0,-0.474659266592774,-0.61931351197935,-0.103218918663225,-0.103218918663225,0.175551992585773
0,"OLB","Ben Gedeon",2558033,3,0,-0.476507542812987,-0.548834665506274,-0.182944888502091,-0.182944888502091,0.386529578499231
0,"CB","Eric Rowe",2552255,10,0,-0.498164112729658,-0.739254521707283,-0.0739254521707284,-0.0739254521707284,0.519871525091888
0,"CB","Adam Jones",2506345,4,0,-0.498992312511071,-0.595428476102121,-0.14885711902553,-0.14885711902553,0.271556861777872
0,"SS","Justin Evans",2557945,6,0,-0.500437412395678,-0.645091657782253,-0.107515276297042,-0.107515276297042,0.467986431656099
0,"CB","Kevin Johnson",2552261,2,0,-0.529173748977221,-0.577391830772746,-0.288695915386373,-0.288695915386373,0.305360842384376
0,"CB","Aqib Talib",1302,9,0,-0.537615730627946,-0.754597098707809,-0.0838441220786454,-0.0838441220786454,0.249867222908459
0,"ILB","Zach Cunningham",2558094,19,1,-0.557366140344591,-0.283341775714868,-0.0149127250376247,-0.0569808512266054,0.303948730693272
0,"FS","Anthony Harris",2553655,3,0,-0.57892633639858,-0.651253459091868,-0.217084486363956,-0.217084486363956,0.10744879954816
0,"FS","Antone Exum",2543680,3,0,-0.579212685135393,-0.65153980782868,-0.217179935942894,-0.217179935942894,0.0949984786122511
0,"SS","Corey Moore",2553817,1,0,-0.582266204817576,-0.606375245715338,-0.606375245715338,-0.606375245715338,0.330993429035955
0,"SS","Jayron Kearse",2555156,3,0,-0.590681566104549,-0.663008688797836,-0.221002896265945,-0.221002896265945,0.265973469759664
0,"CB","Lafayette Pitts",2556652,3,0,-0.596089775490236,-0.668416898183524,-0.222805632727841,-0.222805632727841,0.330404334208066
0,"SS","Nat Berhe",2543643,1,0,-0.610087226062554,-0.634196266960317,-0.634196266960317,-0.634196266960317,-0.413759024523717
0,"CB","Parry Nickerson",2560822,19,0,-0.633127924608572,-1.09119970166606,-0.0574315632455821,-0.0574315632455821,0.350094472845942
0,"OLB","Duke Riley",2557967,7,0,-0.657382751682994,-0.826146037967332,-0.118020862566762,-0.118020862566762,0.190841889241174
0,"OLB","Clay Matthews",80431,1,0,-0.66384079471195,-0.687949835609713,-0.687949835609713,-0.687949835609713,1.05223932068676
0,"CB","Donte' Deayon",2556512,6,0,-0.681452217935817,-0.826106463322392,-0.137684410553732,-0.137684410553732,0.27938598214957
0,"CB","Brandon Williams",2556371,3,0,-0.693375673318688,-0.765702796011976,-0.255234265337325,-0.255234265337325,0.170783920303073
0,"CB","Anthony Averett",2560963,3,0,-0.705809298098052,-0.77813642079134,-0.259378806930447,-0.259378806930447,-0.0865304287965167
0,"SS","Reshad Jones",496739,5,0,-0.713911625336413,-0.834456829825226,-0.166891365965045,-0.166891365965045,0.495552905331181
0,"CB","Jamal Agnew",2558821,7,0,-0.727936204699469,-0.896699490983807,-0.128099927283401,-0.128099927283401,0.276214811838987
0,"FS","Montae Nicholson",2558133,2,0,-0.729148375558416,-0.777366457353941,-0.38868322867697,-0.38868322867697,0.0659660236302625
0,"ILB","Reggie Ragland",2555169,2,0,-0.783976738999705,-0.83219482079523,-0.416097410397615,-0.416097410397615,0.381387910074066
0,"LB","Frankie Luvu",2561366,2,0,-0.797807847518883,-0.846025929314408,-0.423012964657204,-0.423012964657204,-0.105351496561188
0,"CB","Akeem King",2553456,8,0,-0.809634631984636,-1.00250695916674,-0.125313369895842,-0.125313369895842,0.275273840748761
0,"SS","T.J. McDonald",2539309,10,0,-0.82111420177106,-1.06220461074868,-0.106220461074868,-0.106220461074868,0.37630314357614
0,"S","Isaiah Johnson",2556567,6,0,-0.8381306192177,-0.982784864604275,-0.163797477434046,-0.163797477434046,0.653580149149039
0,"ILB","Daren Bates",2541539,3,0,-0.873202855209796,-0.945529977903083,-0.315176659301028,-0.315176659301028,0.352636899268512
0,"OLB","Kyle Emanuel",2552296,2,0,-0.885000896620776,-0.933218978416301,-0.46660948920815,-0.46660948920815,1.02349414346598
0,"ILB","Patrick Onwuasor",2556642,4,0,-0.900884906300622,-0.997321069891672,-0.249330267472918,-0.249330267472918,0.0518605082843539
0,"FS","Tre Boston",2543830,6,0,-0.904566938370115,-1.04922118375669,-0.174870197292782,-0.174870197292782,0.305324087969527
0,"FS","D.J. Swearinger",2539943,7,0,-0.919792874256495,-1.08855616054083,-0.155508022934405,-0.155508022934405,0.00148171995300689
0,"CB","C.J. Goodwin",2550767,1,0,-0.931694048296805,-0.955803089194567,-0.955803089194567,-0.955803089194567,0.622455191834392
0,"FS","Clayton Fejedelem",2555355,3,0,-0.945914921510562,-1.01824204420385,-0.339414014734617,-0.339414014734617,0.170555563860468
0,"CB","Vernon Hargreaves III",2555299,5,0,-0.953110788966345,-1.07365599345516,-0.214731198691031,-0.214731198691031,0.20009452912082
0,"SS","Daniel Sorensen",2550257,5,0,-0.978075909910324,-1.09862111439914,-0.219724222879827,-0.219724222879827,0.143106419642599
0,"FS","Eddie Jackson",2558176,2,0,-1.00478317124488,-1.05300125304041,-0.526500626520203,-0.526500626520203,0.45073988055669
0,"SS","Lano Hill",2558077,2,1,-1.07099871536127,-0.410051235693513,-0.205025617846756,-0.902583811918201,-0.0972443674814895
0,"SS","Quandre Diggs",2552262,19,0,-1.11553615873371,-1.5736079357912,-0.0828214703047998,-0.0828214703047998,0.439076643455862
0,"DB","D.J. Reed",2560850,8,0,-1.21328227872657,-1.40615460590867,-0.175769325738584,-0.175769325738584,0.427168690017558
0,"CB","KeiVarae Russell",2555547,10,0,-1.21567509705468,-1.45676550603231,-0.145676550603231,-0.145676550603231,0.291939323217899
0,"FS","Mike Adams",2505708,14,0,-1.25231577986652,-1.58984235243519,-0.113560168031085,-0.113560168031085,0.566770612432159
0,"OLB","Anthony Barr",2543459,8,0,-1.28794486769845,-1.48081719488055,-0.185102149360069,-0.185102149360069,0.293793565579903
0,"DB","Ronnie Harrison",2561008,5,1,-1.30050240840676,-1.03371838309015,-0.20674367661803,-0.314947632624483,0.107656816629666
0,"SS","Shawn Williams",2539233,13,0,-1.30890087273307,-1.62231840440398,-0.124793723415691,-0.124793723415691,0.563556800855142
0,"SS","Morgan Burnett",496727,11,0,-1.33038009877967,-1.59557954865506,-0.145052686241369,-0.145052686241369,0.30616971450196
0,"LB","Ben Niemann",2561383,2,0,-1.34708971700584,-1.39530779880137,-0.697653899400685,-0.697653899400685,-0.330653380079248
0,"SS","Karl Joseph",2555342,5,0,-1.36780560247696,-1.48835080696577,-0.297670161393154,-0.297670161393154,0.3441472778856
0,"DB","Armani Watts",2560921,1,0,-1.38423351326777,-1.40834255416553,-1.40834255416553,-1.40834255416553,-0.877129005812384
0,"CB","Cameron Sutton",2558849,18,0,-1.38785719916036,-1.82181993532009,-0.101212218628894,-0.101212218628894,0.20387870519918
0,"S","Doug Middleton",2556617,1,0,-1.41496132694922,-1.43907036784698,-1.43907036784698,-1.43907036784698,1.66382192845138
0,"SS","Kenny Vaccaro",2539320,3,0,-1.43867256320312,-1.51099968589641,-0.503666561965468,-0.503666561965468,0.493455954539188
0,"CB","Marcus Cooper",2541202,1,0,-1.46418087976514,-1.4882899206629,-1.4882899206629,-1.4882899206629,0.775756268634108
0,"CB","Chris Milton",2556394,3,0,-1.4753431779866,-1.54767030067988,-0.515890100226628,-0.515890100226628,0.251071609961055
0,"FS","Jaquiski Tartt",2552391,5,0,-1.49595300855689,-1.61649821304571,-0.323299642609142,-0.323299642609142,0.104806403522567
0,"SS","Tony Jefferson",2540164,7,0,-1.51478994876643,-1.68355323505077,-0.240507605007253,-0.240507605007253,0.205022391738585
0,"CB","Ryan Lewis",2559208,10,0,-1.53092115491723,-1.77201156389486,-0.177201156389486,-0.177201156389486,0.434208343591542
0,"OLB","Terrell Suggs",2505660,1,0,-1.57968653927195,-1.60379558016972,-1.60379558016972,-1.60379558016972,-0.210074711570128
0,"FS","Jimmie Ward",2543741,8,0,-1.61264421246777,-1.80551653964987,-0.225689567456234,-0.225689567456234,0.742829172801587
0,"FS","Marcus Gilchrist",2495153,15,0,-1.61845350196271,-1.98008911542914,-0.13200594102861,-0.13200594102861,0.347957242148067
0,"FS","Harrison Smith",2532948,7,0,-1.63415497167961,-1.80291825796395,-0.257559751137707,-0.257559751137707,0.425578734576717
